artist_name;song_title
Sex Pistols;(Don't Give Me) No Lip (Child)
Sex Pistols;(I'm Not Your) Stepping Stone
Sex Pistols;Anarchy In The U.K.
Sex Pistols;Belsen Was A Gas
Sex Pistols;Belsen Was A Gas (Ronnie Biggs Movie Version)
Sex Pistols;Black Leather
Sex Pistols;Bodies
Sex Pistols;C'mon Everybody
Sex Pistols;Did You No Wrong
Sex Pistols;EMI
Sex Pistols;EMI (Orch)
Sex Pistols;Friggin' In The Riggin'
Sex Pistols;God Save The Queen
Sex Pistols;Here We Go Again
Sex Pistols;Holidays In The Sun
Sex Pistols;I Wanna Be Me
Sex Pistols;I'm A Lazy Sod
Sex Pistols;Johnny B. Goode / Road Runner
Sex Pistols;L'Anarchie Pour Le UK
Sex Pistols;Liar
Sex Pistols;Lonely Boy
Sex Pistols;My Way
Sex Pistols;New York
Sex Pistols;No Feelings
Sex Pistols;No Fun
Sex Pistols;No One Is Innocent (The Biggest Blow)
Sex Pistols;Pretty Vacant
Sex Pistols;Problems
Sex Pistols;Rock Around The Clock
Sex Pistols;Satellite
Sex Pistols;Schools Are Prisons
Sex Pistols;Search And Destroy
Sex Pistols;Seventeen
Sex Pistols;Sex On 45
Sex Pistols;Silly Thing
Sex Pistols;Something Else
Sex Pistols;Sub-Mission
Sex Pistols;Substitute
Sex Pistols;The Great Rock 'n' Roll Swindle
Sex Pistols;Through My Eyes
Sex Pistols;Who Killed Bambi?
Sex Pistols;You Need Hands
