artist_name;song_title
Adele;All I Ask
Adele;Baby It's You
Adele;Best For Last
Adele;Black & Gold
Adele;Can't Let Go
Adele;Chasing Pavements
Adele;Cold Shoulder
Adele;Crazy For You
Adele;Daydreamer
Adele;Don't You Remember
Adele;Don't You Remember (Live at Largo)
Adele;Fastlove
Adele;First Love
Adele;He Won't Go
Adele;Hello
Adele;Hiding My Heart
Adele;Hometown Glory
Adele;I Can't Make You Love Me
Adele;I Found A Boy
Adele;I Miss You
Adele;I'll Be Waiting
Adele;If It Hadn't Been For Love
Adele;Keep Burning
Adele;Last Nite
Adele;Lay Me Down
Adele;Love In The Dark
Adele;Lovesong
Adele;Make You Feel My Love
Adele;Many Shades Of Black
Adele;Melt My Heart To Stone
Adele;Million Years Ago
Adele;My Same
Adele;Need You Now
Adele;Never Gonna Leave You
Adele;Now And Then
Adele;One And Only
Adele;Painting Pictures
Adele;Promise This
Adele;Remedy
Adele;Right As Rain
Adele;River Lea
Adele;Rolling In The Deep
Adele;Rumour Has It
Adele;Send My Love (To Your New Lover)
Adele;Set Fire To The Rain
Adele;Skyfall
Adele;Someone Like You
Adele;Sweetest Devotion
Adele;Take It All
Adele;That's It, I Quit, I'm Movin' On
Adele;Tired
Adele;Turning Tables
Adele;Water Under The Bridge
Adele;When We Were Young
Adele;Why Do You Love Me
Adele;You'll Never See Me Again
