artist_name;song_title
Katy Perry;365
Katy Perry;A Cup Of Coffee
Katy Perry;Act My Age
Katy Perry;Bigger Than Me
Katy Perry;Birthday
Katy Perry;Black And Gold
Katy Perry;Bon Appetit
Katy Perry;Bon Appétit (Solo Version)
Katy Perry;Box
Katy Perry;Breakout
Katy Perry;Brick By Brick
Katy Perry;Broken
Katy Perry;Bullet
Katy Perry;By The Grace Of God
Katy Perry;California Gurls
Katy Perry;California Gurls
Katy Perry;California Gurls (No Rap Radio Edit)
Katy Perry;Chained To The Rhythm
Katy Perry;Chained To The Rhythm (BoatRemix)
Katy Perry;Chained To The Rhythm (Hot Chip Remix)
Katy Perry;Champagne Problems
Katy Perry;Choose Your Battles
Katy Perry;Circle The Drain
Katy Perry;Con Calma (Remix)
Katy Perry;Cozy Little Christmas
Katy Perry;Cry About It Later
Katy Perry;Daisies
Katy Perry;Daisies (Acoustic)
Katy Perry;Daisies (Can't Cancel Pride)
Katy Perry;Daisies (Oliver Heldens Remix)
Katy Perry;Damn
Katy Perry;Dance With The Devil
Katy Perry;Dark Horse
Katy Perry;Dark Horse (Elephante Remix)
Katy Perry;Dark Horse (Remix)
Katy Perry;Déjà Vu
Katy Perry;Diamonds
Katy Perry;Double Rainbow
Katy Perry;Dressin' Up
Katy Perry;E.T.
Katy Perry;E.T.
Katy Perry;Electric Feel
Katy Perry;Every Day Is A Holiday
Katy Perry;Faith Won't Fail
Katy Perry;Fingerprints
Katy Perry;Firework
Katy Perry;Ghost
Katy Perry;Girl Next Door
Katy Perry;Growing Pains
Katy Perry;Hackensack
Katy Perry;Harleys In Hawaii
Katy Perry;Head Over Heels
Katy Perry;Hey Hey Hey
Katy Perry;High On Your Supply
Katy Perry;Hook Up
Katy Perry;Hot N Cold
Katy Perry;Hummingbird Heartbeat
Katy Perry;I Kissed A Girl
Katy Perry;I Think I'm Ready
Katy Perry;I'm Still Breathing
Katy Perry;If You Can Afford Me
Katy Perry;Immortal Flame
Katy Perry;In Between
Katy Perry;International Smile
Katy Perry;Into Me You See
Katy Perry;It Takes Two
Katy Perry;It's Okay To Believe
Katy Perry;Last Call
Katy Perry;Last Friday Night (T.G.I.F.)
Katy Perry;Last Friday Night (T.G.I.F.)
Katy Perry;Legendary Lovers
Katy Perry;Long Shot
Katy Perry;Look But Don't Touch
Katy Perry;Lost
Katy Perry;Love Me
Katy Perry;Mannequin
Katy Perry;Message From Katy
Katy Perry;Milk Milk Lemonade
Katy Perry;Mind Maze
Katy Perry;Miss You More
Katy Perry;My Own Monster
Katy Perry;Naturally
Katy Perry;Never Really Over
Katy Perry;Never Worn White
Katy Perry;Not Like The Movies
Katy Perry;Not The End Of The World
Katy Perry;Nothing Like The First Time
Katy Perry;One Of The Boys
Katy Perry;Only Love
Katy Perry;Part Of Me
Katy Perry;Part Of Me (Demo)
Katy Perry;Passenger
Katy Perry;Peacock
Katy Perry;Pearl
Katy Perry;Pendulum
Katy Perry;Piercing
Katy Perry;Power
Katy Perry;Resilient
Katy Perry;Resilient (Tiësto Remix)
Katy Perry;Rise
Katy Perry;Roar
Katy Perry;Roulette
Katy Perry;Save As Draft
Katy Perry;Search Me
Katy Perry;Self Inflicted
Katy Perry;Simple
Katy Perry;Small Talk
Katy Perry;Smile
Katy Perry;Speed Dialin'
Katy Perry;Spend The Night
Katy Perry;Spiritual
Katy Perry;Spit
Katy Perry;Swish Swish
Katy Perry;Swish Swish (Blonde Remix)
Katy Perry;Swish Swish (Valentino Khan Remix)
Katy Perry;T-Shirt
Katy Perry;Takes One To Know One
Katy Perry;Teary Eyes
Katy Perry;Teenage Dream
Katy Perry;That's More Like It
Katy Perry;The Better Half Of Me
Katy Perry;The Driveway
Katy Perry;The One That Got Away
Katy Perry;The One That Got Away (Acoustic)
Katy Perry;The One That Got Away (Remix)
Katy Perry;Thinking Of You
Katy Perry;This Is How We Do
Katy Perry;This Moment
Katy Perry;Time's Up
Katy Perry;Tommie Sunshine's Megasix Smash-Up
Katy Perry;Trust In Me
Katy Perry;Tsunami
Katy Perry;Tucked
Katy Perry;Unconditionally
Katy Perry;Ur So Gay
Katy Perry;Use Your Love
Katy Perry;Waking Up In Vegas
Katy Perry;Walking On Air
Katy Perry;Waving Through A Window
Katy Perry;Weigh Me Down
Katy Perry;What Makes A Woman
Katy Perry;Whatever You Say
Katy Perry;When There's Nothing Left
Katy Perry;Who Am I Living For?
Katy Perry;Wide Awake
Katy Perry;Wish You The Worst
Katy Perry;Witness
