artist_name;song_title
Metallica;...And Justice For All
Metallica;2 x 4
Metallica;Ain't My Bitch
Metallica;All Nightmare Long
Metallica;All Within My Hands
Metallica;Am I Evil?
Metallica;Am I Savage?
Metallica;Astronomy
Metallica;Atlas, Rise!
Metallica;Attitude
Metallica;Bad Seed
Metallica;Battery
Metallica;Better Than You
Metallica;Blackened
Metallica;Bleeding Me
Metallica;Blitzkrieg
Metallica;Brandenburg Gate
Metallica;Breadfan
Metallica;Broken, Beat & Scarred
Metallica;Carpe Diem Baby
Metallica;Cheat On Me
Metallica;Confusion
Metallica;Crash Course In Brain Surgery
Metallica;Creeping Death
Metallica;Cure
Metallica;Cyanide
Metallica;Damage Case
Metallica;Damage, Inc.
Metallica;Devil's Dance
Metallica;Die, Die My Darling
Metallica;Dirty Window
Metallica;Disposable Heroes
Metallica;Don't Tread On Me
Metallica;Dragon
Metallica;Dream No More
Metallica;Dyers Eve
Metallica;Enter Sandman
Metallica;Escape
Metallica;Eye Of The Beholder
Metallica;Fade To Black
Metallica;Fight Fire With Fire
Metallica;Fixxxer
Metallica;For Whom The Bell Tolls
Metallica;Frantic
Metallica;Free Speech For The Dumb
Metallica;Frustration
Metallica;Fuel
Metallica;Halo On Fire
Metallica;Hardwired
Metallica;Harvester Of Sorrow
Metallica;Hate Train
Metallica;Hell And Back
Metallica;Helpless
Metallica;Here Comes Revenge
Metallica;Hero Of The Day
Metallica;Hit The Lights
Metallica;Holier Than Thou
Metallica;Human
Metallica;I Disappear
Metallica;Iced Honey
Metallica;Invisible Kid
Metallica;It's Electric
Metallica;Jump In The Fire
Metallica;Junior Dad
Metallica;Just A Bullet Away
Metallica;Killing Time
Metallica;King Nothing
Metallica;Last Caress / Green Hell
Metallica;Leper Messiah
Metallica;Little Dog
Metallica;Lords Of Summer
Metallica;Loverman
Metallica;Low Man's Lyric
Metallica;Mama Said
Metallica;ManUNkind
Metallica;Master Of Puppets
Metallica;Mercyful Fate
Metallica;Metal Militia
Metallica;Mistress Dread
Metallica;Moth Into Flame
Metallica;Motorbreath
Metallica;Murder One
Metallica;My Apocalypse
Metallica;My Friend Of Misery
Metallica;My World
Metallica;No Leaf Clover
Metallica;No Remorse
Metallica;Nothing Else Matters
Metallica;Now That We're Dead
Metallica;Of Wolf And Man
Metallica;One
Metallica;Overkill
Metallica;Phantom Lord
Metallica;Poor Twisted Me
Metallica;Prince Charming
Metallica;Pumping Blood
Metallica;Purify
Metallica;Rebel Of Babylon
Metallica;Remember Tomorrow
Metallica;Ride The Lightning
Metallica;Ronnie
Metallica;Ronnie Rising Medley
Metallica;Sabbra Cadabra
Metallica;Sad But True
Metallica;Seek & Destroy
Metallica;Shoot Me Again
Metallica;Slither
Metallica;So What
Metallica;Some Kind Of Monster
Metallica;Spit Out The Bone
Metallica;St. Anger
Metallica;Stone Cold Crazy
Metallica;Stone Dead Forever
Metallica;Sweet Amber
Metallica;That Was Just Your Life
Metallica;The Day That Never Comes
Metallica;The End Of The Line
Metallica;The Four Horsemen
Metallica;The Frayed Ends Of Sanity
Metallica;The God That Failed
Metallica;The House Jack Built
Metallica;The Judas Kiss
Metallica;The Mechanix
Metallica;The Memory Remains
Metallica;The More I See
Metallica;The New Song (Death Is Not The End)
Metallica;The Outlaw Torn
Metallica;The Prince
Metallica;The Shortest Straw
Metallica;The Small Hours
Metallica;The Struggle Within
Metallica;The Thing That Should Not Be
Metallica;The Unforgiven
Metallica;The Unforgiven II
Metallica;The Unforgiven III
Metallica;The Unnamed Feeling
Metallica;The View
Metallica;The Wait
Metallica;Thorn Within
Metallica;Through The Never
Metallica;To Live Is To Die
Metallica;Too Late Too Late
Metallica;Trapped Under Ice
Metallica;Tuesday's Gone
Metallica;Turn The Page
Metallica;Until It Sleeps
Metallica;Vulturus
Metallica;Wasting My Hate
Metallica;We Did It Again
Metallica;Welcome Home (Sanitarium)
Metallica;When A Blind Man Cries
Metallica;Where The Wild Things Are
Metallica;Wherever I May Roam
Metallica;Whiplash
Metallica;Whiskey In The Jar
