artist_name;song_title
The Beatles;1822!
The Beatles;A Day In The Life
The Beatles;A Hard Day's Night
The Beatles;A Little Rhyme
The Beatles;A Shot Of Rhythm And Blues
The Beatles;A Taste Of Honey
The Beatles;Across The Universe
The Beatles;Across The Universe
The Beatles;Across The Universe
The Beatles;Act Naturally
The Beatles;Ain't She Sweet
The Beatles;All I've Got To Do
The Beatles;All My Loving
The Beatles;All Things Must Pass
The Beatles;All Together Now
The Beatles;All You Need Is Love
The Beatles;And I Love Her
The Beatles;And I Love Her
The Beatles;And Your Bird Can Sing
The Beatles;Anna (Go To Him)
The Beatles;Another Girl
The Beatles;Any Time At All
The Beatles;Ask Me Why
The Beatles;Baby It's You
The Beatles;Baby's In Black
The Beatles;Baby, You're A Rich Man
The Beatles;Back In The U.S.S.R.
The Beatles;Bad Boy
The Beatles;Beatle Greetings
The Beatles;Because
The Beatles;Being For The Benefit Of Mr. Kite!
The Beatles;Besame Mucho
The Beatles;Birthday
The Beatles;Blackbird
The Beatles;Blackbird
The Beatles;Blue Jay Way
The Beatles;Boys
The Beatles;Can You Take Me Back
The Beatles;Can't Buy Me Love
The Beatles;Carol
The Beatles;Carry That Weight
The Beatles;Chains
The Beatles;Clarabella
The Beatles;Come And Get It
The Beatles;Come Together
The Beatles;Come Together
The Beatles;Crinsk Dee Night
The Beatles;Cry Baby Cry
The Beatles;Crying, Waiting, Hoping
The Beatles;Day Tripper
The Beatles;Dear Prudence
The Beatles;Dear Wack!
The Beatles;Devil In Her Heart
The Beatles;Dig A Pony
The Beatles;Dig It
The Beatles;Dizzy Miss Lizzy
The Beatles;Do You Want To Know A Secret
The Beatles;Doctor Robert
The Beatles;Don't Bother Me
The Beatles;Don't Ever Change
The Beatles;Don't Let Me Down
The Beatles;Don't Pass Me By
The Beatles;Drive My Car
The Beatles;Eight Days A Week
The Beatles;Eleanor Rigby
The Beatles;Every Little Thing
The Beatles;Everybody's Got Something To Hide Except Me And My Monkey
The Beatles;Everybody's Trying To Be My Baby
The Beatles;Fixing A Hole
The Beatles;Flying
The Beatles;For No One
The Beatles;For You Blue
The Beatles;Free As A Bird
The Beatles;From Fluff To You
The Beatles;From Me To You
The Beatles;From Us To You
The Beatles;Get Back
The Beatles;Get Back
The Beatles;Get Back
The Beatles;Getting Better
The Beatles;Girl
The Beatles;Glad All Over
The Beatles;Glass Onion
The Beatles;Golden Slumbers
The Beatles;Good Day Sunshine
The Beatles;Good Morning, Good Morning
The Beatles;Good Night
The Beatles;Got To Get You Into My Life
The Beatles;Hallelujah, I Love Her So
The Beatles;Happiness Is A Warm Gun
The Beatles;Have A Banana!
The Beatles;Hello Little Girl
The Beatles;Hello, Goodbye
The Beatles;Help!
The Beatles;Help!
The Beatles;Helter Skelter
The Beatles;Her Majesty
The Beatles;Here Comes The Sun
The Beatles;Here, There And Everywhere
The Beatles;Hey Bulldog
The Beatles;Hey Jude
The Beatles;Hey Jude
The Beatles;Hold Me Tight
The Beatles;Honey Don't
The Beatles;Honey Pie
The Beatles;How Do You Do It
The Beatles;I Am The Walrus
The Beatles;I Am The Walrus
The Beatles;I Call Your Name
The Beatles;I Don't Want To Spoil The Party
The Beatles;I Feel Fine
The Beatles;I Forgot To Remember To Forget
The Beatles;I Got A Woman
The Beatles;I Got To Find My Baby
The Beatles;I Just Don't Understand
The Beatles;I Me Mine
The Beatles;I Need You
The Beatles;I Saw Her Standing There
The Beatles;I Should Have Known Better
The Beatles;I Wanna Be Your Man
The Beatles;I Want To Hold Your Hand
The Beatles;I Want To Hold Your Hand
The Beatles;I Want To Tell You
The Beatles;I Want You (She's So Heavy)
The Beatles;I Will
The Beatles;I'll Be Back
The Beatles;I'll Be On My Way
The Beatles;I'll Cry Instead
The Beatles;I'll Follow The Sun
The Beatles;I'll Get You
The Beatles;I'm A Loser
The Beatles;I'm Down
The Beatles;I'm Gonna Sit Right Down And Cry (Over You)
The Beatles;I'm Happy Just To Dance With You
The Beatles;I'm Looking Through You
The Beatles;I'm Only Sleeping
The Beatles;I'm So Tired
The Beatles;I've Got A Feeling
The Beatles;I've Just Seen A Face
The Beatles;If I Fell
The Beatles;If I Needed Someone
The Beatles;If You've Got Trouble
The Beatles;In My Life
The Beatles;In Spite Of All The Danger
The Beatles;It Won't Be Long
The Beatles;It's All Too Much
The Beatles;It's Only Love
The Beatles;Johnny B. Goode
The Beatles;Julia
The Beatles;Junk
The Beatles;Just A Rumour
The Beatles;Keep Your Hands Off My Baby
The Beatles;Komm, Gib Mir Deine Hand
The Beatles;Lady Madonna
The Beatles;Leave My Kitten Alone
The Beatles;Lend Me Your Comb
The Beatles;Let It Be
The Beatles;Let It Be
The Beatles;Let It Be
The Beatles;Like Dreamers Do
The Beatles;Little Child
The Beatles;Lonesome Tears In My Eyes
The Beatles;Long Tall Sally
The Beatles;Long, Long, Long
The Beatles;Love Me Do
The Beatles;Love These Goon Shows!
The Beatles;Love You To
The Beatles;Lovely Rita
The Beatles;Lucille
The Beatles;Lucy In The Sky With Diamonds
The Beatles;Maggie Mae
The Beatles;Magical Mystery Tour
The Beatles;Mailman, Bring Me No More Blues
The Beatles;March Of The Meanies
The Beatles;Martha My Dear
The Beatles;Matchbox
The Beatles;Maxwell's Silver Hammer
The Beatles;Maxwell's Silver Hammer
The Beatles;Mean Mr. Mustard
The Beatles;Medley: Kansas City / Hey, Hey, Hey, Hey
The Beatles;Medley: Rip It Up / Shake, Rattle And Roll / Blue Suede Shoes
The Beatles;Medley: Sea Of Time & Sea Of Holes
The Beatles;Memphis, Tennessee
The Beatles;Michelle
The Beatles;Misery
The Beatles;Money (That's What I Want)
The Beatles;Moonlight Bay
The Beatles;Mother Nature's Son
The Beatles;Mr. Moonlight
The Beatles;My Bonnie
The Beatles;No Reply
The Beatles;Norwegian Wood (This Bird Has Flown)
The Beatles;Not A Second Time
The Beatles;Not Guilty
The Beatles;Nothin' Shakin'
The Beatles;Nowhere Man
The Beatles;Ob-La-Di, Ob-La-Da
The Beatles;Ob-La-Di, Ob-La-Da
The Beatles;Octopus's Garden
The Beatles;Oh! Darling
The Beatles;Old Brown Shoe
The Beatles;One After 909
The Beatles;Only A Northern Song
The Beatles;Ooh! My Arms
The Beatles;Ooh! My Soul
The Beatles;P.S. I Love You
The Beatles;Paperback Writer
The Beatles;Penny Lane
The Beatles;Pepperland
The Beatles;Pepperland Laid Waste
The Beatles;Piggies
The Beatles;Please Mister Postman
The Beatles;Please Please Me
The Beatles;Polythene Pam
The Beatles;Rain
The Beatles;Real Love
The Beatles;Revolution
The Beatles;Revolution 1
The Beatles;Revolution 9
The Beatles;Riding On A Bus
The Beatles;Rock And Roll Music
The Beatles;Rocky Raccoon
The Beatles;Roll Over Beethoven
The Beatles;Run For Your Life
The Beatles;Savoy Truffle
The Beatles;Sea Of Monsters
The Beatles;Searchin'
The Beatles;Set Fire To That Lot!
The Beatles;Sexy Sadie
The Beatles;Sgt. Pepper's Lonely Hearts Club Band
The Beatles;Sgt. Pepper's Lonely Hearts Club Band (Reprise)
The Beatles;Sha La La La La!
The Beatles;She Came In Through The Bathroom Window
The Beatles;She Loves You
The Beatles;She Said, She Said
The Beatles;She's A Woman
The Beatles;She's Leaving Home
The Beatles;Shout
The Beatles;Sie Liebt Dich
The Beatles;Slow Down
The Beatles;So How Come (No One Loves Me)
The Beatles;Soldier Of Love
The Beatles;Some Other Guy
The Beatles;Something
The Beatles;Something
The Beatles;Step Inside Love / Los Paranoias
The Beatles;Strawberry Fields Forever
The Beatles;Sun King
The Beatles;Sure To Fall (In Love With You)
The Beatles;Sweet Little Sixteen
The Beatles;Taxman
The Beatles;Teddy Boy
The Beatles;Tell Me What You See
The Beatles;Tell Me Why
The Beatles;Thank You Girl
The Beatles;That Means A Lot
The Beatles;That'll Be The Day
The Beatles;That's Alright (Mama)
The Beatles;The Ballad Of John And Yoko
The Beatles;The Continuing Story Of Bungalow Bill
The Beatles;The End
The Beatles;The Fool On The Hill
The Beatles;The Hippy Hippy Shake
The Beatles;The Honeymoon Song
The Beatles;The Inner Light
The Beatles;The Long And Winding Road
The Beatles;The Long And Winding Road
The Beatles;The Night Before
The Beatles;The Sheik Of Araby
The Beatles;The Word
The Beatles;There's A Place
The Beatles;Things We Said Today
The Beatles;Think For Yourself
The Beatles;This Boy
The Beatles;Three Cool Cats
The Beatles;Ticket To Ride
The Beatles;Till There Was You
The Beatles;To Know Her Is To Love Her
The Beatles;Tomorrow Never Knows
The Beatles;Too Much Monkey Business
The Beatles;Twist And Shout
The Beatles;Two Of Us
The Beatles;Wait
The Beatles;We Can Work It Out
The Beatles;What Goes On
The Beatles;What You're Doing
The Beatles;What's The New Mary Jane
The Beatles;When I Get Home
The Beatles;When I'm Sixty Four
The Beatles;While My Guitar Gently Weeps
The Beatles;Why Don't We Do It In The Road?
The Beatles;Wild Honey Pie
The Beatles;With A Little Help From My Friends
The Beatles;Within You Without You
The Beatles;Words Of Love
The Beatles;Yellow Submarine
The Beatles;Yellow Submarine In Pepperland
The Beatles;Yer Blues
The Beatles;Yes It Is
The Beatles;Yesterday
The Beatles;Yesterday
The Beatles;Yesterday
The Beatles;You Can't Do That
