artist_name;song_title
Red Hot Chilli Peppers;21st Century
Red Hot Chilli Peppers;A Certain Someone
Red Hot Chilli Peppers;Aeroplane
Red Hot Chilli Peppers;American Ghost Dance
Red Hot Chilli Peppers;Animal Bar
Red Hot Chilli Peppers;Annie Wants A Baby
Red Hot Chilli Peppers;Apache Rose Peacock
Red Hot Chilli Peppers;Around The World
Red Hot Chilli Peppers;Baby Appeal
Red Hot Chilli Peppers;Backwoods
Red Hot Chilli Peppers;Battle Ship
Red Hot Chilli Peppers;Behind The Sun
Red Hot Chilli Peppers;Bicycle Song
Red Hot Chilli Peppers;Blackeyed Blonde
Red Hot Chilli Peppers;Blood Sugar Sex Magik
Red Hot Chilli Peppers;Blues For Meister
Red Hot Chilli Peppers;Bob
Red Hot Chilli Peppers;Body Of Water
Red Hot Chilli Peppers;Brave From Afar
Red Hot Chilli Peppers;Breaking The Girl
Red Hot Chilli Peppers;Brendan's Death Song
Red Hot Chilli Peppers;Buckle Down
Red Hot Chilli Peppers;By The Way
Red Hot Chilli Peppers;C'mon Girl
Red Hot Chilli Peppers;Cabron
Red Hot Chilli Peppers;Californication
Red Hot Chilli Peppers;Can't Stop
Red Hot Chilli Peppers;Castles Made Of Sand
Red Hot Chilli Peppers;Catch My Death
Red Hot Chilli Peppers;Catholic School Girls Rule
Red Hot Chilli Peppers;Charlie
Red Hot Chilli Peppers;Coffee Shop
Red Hot Chilli Peppers;Crosstown Traffic
Red Hot Chilli Peppers;Dance, Dance, Dance
Red Hot Chilli Peppers;Dani California
Red Hot Chilli Peppers;Dark Necessities
Red Hot Chilli Peppers;Death Of A Martian
Red Hot Chilli Peppers;Deep Kick
Red Hot Chilli Peppers;Desecration Smile
Red Hot Chilli Peppers;Detroit
Red Hot Chilli Peppers;Did I Let You Know
Red Hot Chilli Peppers;Don't Forget Me
Red Hot Chilli Peppers;Dosed
Red Hot Chilli Peppers;Dreams Of A Samurai
Red Hot Chilli Peppers;Easily
Red Hot Chilli Peppers;Emit Remmus
Red Hot Chilli Peppers;Encore
Red Hot Chilli Peppers;Especially In Michigan
Red Hot Chilli Peppers;Ethiopia
Red Hot Chilli Peppers;Even You Brutus?
Red Hot Chilli Peppers;Factory Of Faith
Red Hot Chilli Peppers;Falling Into Grace
Red Hot Chilli Peppers;Fat Dance
Red Hot Chilli Peppers;Feasting On The Flowers
Red Hot Chilli Peppers;Fight Like A Brave
Red Hot Chilli Peppers;Fire
Red Hot Chilli Peppers;Fortune Faded
Red Hot Chilli Peppers;Freaky Styley
Red Hot Chilli Peppers;Funky Crime
Red Hot Chilli Peppers;Funky Monks
Red Hot Chilli Peppers;Funny Face
Red Hot Chilli Peppers;Get On Top
Red Hot Chilli Peppers;Get Up And Jump
Red Hot Chilli Peppers;Give It Away
