artist_name;song_title
Megadeth;1,320'
Megadeth;1000 Times Goodbye
Megadeth;13
Megadeth;44 Minutes
Megadeth;502
Megadeth;99 Ways To Die
Megadeth;A Secret Place
Megadeth;À Tout Le Monde
Megadeth;À Tout Le Monde (Demo)
Megadeth;A Tout Le Monde (Set Me Free)
Megadeth;Addicted To Chaos
Megadeth;Almost Honest
Megadeth;Amerikhastan
Megadeth;Anarchy In The U.K.
Megadeth;Anarchy In The U.K.(Live)
Megadeth;Angry Again
Megadeth;Architecture Of Aggression
Megadeth;Ashes In Your Mouth
Megadeth;Ashes In Your Mouth (Live)
Megadeth;Back In The Day
Megadeth;Bad Omen
Megadeth;Bite The Hand That Feeds
Megadeth;Black Curtains
Megadeth;Black Swan
Megadeth;Blackmail The Universe
Megadeth;Blessed Are The Dead
Megadeth;Blood Of Heroes
Megadeth;Bodies Left Behind
Megadeth;Breadline
Megadeth;Breakpoint
Megadeth;Built For War
Megadeth;Bullet To The Brain
Megadeth;Bullprick
Megadeth;Burn!
Megadeth;Burning Bridges
Megadeth;Burnt Ice
Megadeth;Captive Honour
Megadeth;Chosen Ones
Megadeth;Cold Sweat
Megadeth;Coming Home
Megadeth;Coming Home To Argentina
Megadeth;Countdown To Extinction
Megadeth;Crown Of Worms
Megadeth;Crush 'Em
Megadeth;Dance In The Rain
Megadeth;Dawn Patrol
Megadeth;Deadly Nightshade
Megadeth;Death From Within
Megadeth;Devil's Island
Megadeth;Diadems
Megadeth;Die Dead Enough
Megadeth;Disconnect
Megadeth;Don't Turn Your Back...
Megadeth;Dread And The Fugitive Mind
Megadeth;Dystopia
Megadeth;Ecstasy
Megadeth;Elysian Fields
Megadeth;Endgame
Megadeth;Enter The Arena
Megadeth;Evil That's Within
Megadeth;F.F.F
Megadeth;Family Tree
Megadeth;Fast Lane
Megadeth;Fatal Illusion
Megadeth;Five Magics
Megadeth;Foreclosure Of A Dream
Megadeth;Foreign Policy
Megadeth;Forget To Remember
Megadeth;Gears Of War
Megadeth;Go To Hell
Megadeth;Good Mourning / Black Friday
Megadeth;Guns, Drugs & Money
Megadeth;Hangar 18
Megadeth;Have Cool, Will Travel
Megadeth;Headcrusher
Megadeth;High Speed Dirt
Megadeth;Holy Wars...The Punishment Due
Megadeth;Hook In Mouth
Megadeth;How The Story Ends
Megadeth;I Ain't Superstitious
Megadeth;I Know Jack
Megadeth;I Thought I Knew It All
Megadeth;I'll Be There
Megadeth;I'll Get Even
Megadeth;In My Darkest Hour
Megadeth;Insomnia
Megadeth;Kick The Chair
Megadeth;Kill The King
Megadeth;Killing Is My Business... And Business Is Good!
Megadeth;Kingmaker
Megadeth;Last Dying Wish
Megadeth;Last Rites / Loved To Deth
Megadeth;Liar
Megadeth;Look Who's Talking
Megadeth;Looking Down The Cross
Megadeth;Losing My Senses
Megadeth;Lucretia
Megadeth;Lying In State
Megadeth;Mary Jane
Megadeth;Mastermind
Megadeth;Me Hate You
Megadeth;Mechanix
Megadeth;Melt The Ice Away
Megadeth;Millennium Of The Blind
Megadeth;Moto Psycho
Megadeth;My Creation
Megadeth;My Kingdom Come
Megadeth;My Last Words
Megadeth;Never Dead
Megadeth;Never Walk Alone
Megadeth;New World Order
Megadeth;New World Order (Demo)
Megadeth;No More Mr. Nice Guy
Megadeth;Of Mice And Men
Megadeth;Off The Edge
Megadeth;One Thing
Megadeth;Out On The Tiles
Megadeth;Paranoid
Megadeth;Peace Sells
Megadeth;Peace Sells (Live)
Megadeth;Play For Blood
Megadeth;Poison Was The Cure
Megadeth;Poisonous Shadows
Megadeth;Post-American World
Megadeth;Prince Of Darkness
Megadeth;Problems
Megadeth;Promises
Megadeth;Psychotron
Megadeth;Public Enemy No. 1
Megadeth;Rattle Head
Megadeth;Recipe For Hate... Warhorse
Megadeth;Reckoning Day
Megadeth;Return To Hangar
Megadeth;Rust In Peace...Polaris
Megadeth;Set The World A Fire
Megadeth;Seven
Megadeth;Shadow Of Deth
Megadeth;She-Wolf
Megadeth;Sin
Megadeth;Skin O'my Teeth
Megadeth;Sleepwalker
Megadeth;Something That I'm Not
Megadeth;Sudden Death
Megadeth;Super Collider
Megadeth;Sweating Bullets
Megadeth;Symphony Of Destruction
Megadeth;Take No Prisoners
Megadeth;Tears In A Vial
Megadeth;The Beginning Of Sorrow
Megadeth;The Blackest Crow
Megadeth;The Boots
Megadeth;The Conjuring
Megadeth;The Disintegrators
Megadeth;The Doctor Is Calling
Megadeth;The Emperor
Megadeth;The Hardest Part Of Letting Go... Sealed With A Kiss
Megadeth;The Killing Road
Megadeth;The Right To Go Insane
Megadeth;The Scorpion
Megadeth;The Skull Beneath The Skin
Megadeth;The Threat Is Real
Megadeth;The World Needs A Hero
Megadeth;This Day We Fight!
Megadeth;This Was My Life
Megadeth;Time: The Beginning
Megadeth;Time: The End
Megadeth;Tornado Of Souls
Megadeth;Train Of Consequences
Megadeth;Trust
Megadeth;Trust (Spanish Version)
Megadeth;Truth Be Told
Megadeth;United Abominations
Megadeth;Use The Man
Megadeth;Victory
Megadeth;Vortex
Megadeth;Vortex (Alternate Version)
Megadeth;Wake Up Dead
Megadeth;Wanderlust
Megadeth;Washington Is Next
Megadeth;We The People
Megadeth;When
Megadeth;Whose Life (Is It Anyways?)
Megadeth;Wrecker
Megadeth;You're Dead
Megadeth;Youthanasia
