artist_name;song_title
Queen;'39
Queen;A Human Body
Queen;A Kind Of Magic
Queen;A Winter's Tale
Queen;Action This Day
Queen;All Dead, All Dead
Queen;All Dead, All Dead (Hybrid Version)
Queen;All God's People
Queen;Another One Bites The Dust
Queen;Back Chat
Queen;Bet Your Bottom Dollar Bill You're A Playboy
Queen;Bicycle Race
Queen;Big Bad Caused A Mighty Fine Sensation
Queen;Bijou
Queen;Body Language
Queen;Bohemian Rhapsody
Queen;Breakthru
Queen;Brighton Rock
Queen;Bring Back That Leroy Brown
Queen;C-lebrity
Queen;Call Me
Queen;Calling All Girls
Queen;Coming Soon
Queen;Cool Cat
Queen;Cosmos Rockin'
Queen;Crazy Little Thing Called Love
Queen;Dancer
Queen;Dead On Time
Queen;Dear Friends
Queen;Death On Two Legs
Queen;Delilah
Queen;Doing All Right
Queen;Don't Lose Your Head
Queen;Don't Stop Me Now
Queen;Don't Try So Hard
Queen;Don't Try Suicide
Queen;Dragon Attack
Queen;Dreamer's Ball
Queen;Drowse
Queen;Face It Alone
Queen;Fat Bottomed Girls
Queen;Father To Son
Queen;Feelings, Feelings
Queen;Fight From The Inside
Queen;Flash
Queen;Flick Of The Wrist
Queen;Friends Will Be Friends
Queen;Fun It
Queen;Funny How Love Is
Queen;Get Down, Make Love
Queen;Gimme The Prize
Queen;Good Company
Queen;Good Old-Fashioned Lover Boy
Queen;Great King Rat
Queen;Hammer To Fall
Queen;Hang On In There
Queen;Headlong
Queen;Heaven For Everyone
Queen;Hijack My Heart
Queen;I Can't Live With You
Queen;I Go Crazy
Queen;I Want It All
Queen;I Want To Break Free
Queen;I Was Born To Love You
Queen;I'm Going Slightly Mad
Queen;I'm In Love With My Car
Queen;If You Can't Beat Them
Queen;In Only Seven Days
Queen;In The Lap Of The Gods
Queen;In The Lap Of The Gods (Revisited)
Queen;Innuendo
Queen;Is This The World We Created?
Queen;It's A Beautiful Day
Queen;It's A Beautiful Day (Reprise)
Queen;It's A Hard Life
Queen;It's Late
Queen;Jealousy
Queen;Jesus
Queen;Keep Passing The Open Windows
Queen;Keep Yourself Alive
Queen;Khashoggi's Ship
Queen;Killer Queen
Queen;Las Palabras De Amor (The Words Of Love)
Queen;Lazing On A Sunday Afternoon
Queen;Leaving Home Ain't Easy
Queen;Let Me Entertain You
Queen;Let Me In Your Heart Again
Queen;Let Me Live
Queen;Liar
Queen;Life Is Real (Song For Lennon)
Queen;Lily Of The Valley
Queen;Long Away
Queen;Lost Opportunity
Queen;Love Of My Life
Queen;Love Of My Life (Live)
Queen;Machines (Or Back To Humans)
Queen;Mad The Swine
Queen;Made In Heaven
Queen;Man On The Prowl
Queen;Misfire
Queen;Modern Times Rock 'N' Roll
Queen;More Of That Jazz
Queen;Mother Love
Queen;Mustapha
Queen;My Babe Does Me
Queen;My Fairy King
Queen;My Life Has Been Saved
Queen;My Melancholy Blues
Queen;Need Your Loving Tonight
Queen;Nevermore
Queen;No-One But You (Only The Good Die Young)
Queen;Now I'm Here
Queen;Ogre Battle
Queen;One Vision
Queen;One Year Of Love
Queen;Pain Is So Close To Pleasure
Queen;Party
Queen;Play The Game
Queen;Princes Of The Universe
Queen;Put Out The Fire
Queen;Radio Ga Ga
Queen;Rain Must Fall
Queen;Ride The Wild Wind
Queen;Rock It (Prime Jive)
Queen;Runaway
Queen;Sail Away Sweet Sister (To The Sister I Never Had)
Queen;Save Me
Queen;Say It's Not True
Queen;Scandal
Queen;Seaside Rendezvous
Queen;See What A Fool I've Been
Queen;See What A Fool I've Been (BBC Sessions)
Queen;See What A Fool I've Been (Live)
Queen;Seven Seas Of Rhye
Queen;She Makes Me (Stormtrooper In Stilettoes)
Queen;Sheer Heart Attack
Queen;Sleeping On The Sidewalk
Queen;Small
Queen;Some Day One Day
Queen;Some Things That Glitter
Queen;Somebody To Love
Queen;Son And Daughter
Queen;Soul Brother
Queen;Spread Your Wings
Queen;Staying Power
Queen;Stealin'
Queen;Still Burnin'
Queen;Stone Cold Crazy
Queen;Surf's Up... School's Out!
Queen;Sweet Lady
Queen;Tear It Up
Queen;Tenement Funster
Queen;Teo Torriate (Let Us Cling Together)
Queen;Thank God It's Christmas
Queen;The Fairy Feller's Master-Stroke
Queen;The Hero
Queen;The Hitman
Queen;The Invisible Man
Queen;The Loser In The End
Queen;The March Of The Black Queen
Queen;The Millionaire Waltz
Queen;The Miracle
Queen;The Night Comes Down
Queen;The Prophet's Song
Queen;The Show Must Go On
Queen;These Are The Days Of Our Lives
Queen;Through The Night
Queen;Tie Your Mother Down
Queen;Time To Shine
Queen;Too Much Love Will Kill You
Queen;Under Pressure
Queen;Voodoo
Queen;Warboys
Queen;Was It All Worth It
Queen;We Are The Champions
Queen;We Are The Champions (Live)
Queen;We Believe
Queen;We Will Rock You
Queen;White Man
Queen;White Queen (As It Began)
Queen;Who Needs You
Queen;Who Wants To Live Forever
Queen;You And I
Queen;You Are The Champions (Remix)
Queen;You Don't Fool Me
Queen;You Take My Breath Away
Queen;You're My Best Friend
