artist_name;song_title
Judas Priest;(Take These) Chains
Judas Priest;A Touch Of Evil
Judas Priest;Abductors
Judas Priest;All Fired Up
Judas Priest;All Guns Blazing
Judas Priest;All The Way
Judas Priest;Alone
Judas Priest;Angel
Judas Priest;Awakening
Judas Priest;Battle Cry
Judas Priest;Before The Dawn
Judas Priest;Beginning Of The End
Judas Priest;Better By You Better Than Me
Judas Priest;Better By You, Better Than Me (Live)
Judas Priest;Between The Hammer & The Anvil
Judas Priest;Beyond The Realms Of Death
Judas Priest;Blood Red Skies
Judas Priest;Blood Stained
Judas Priest;Bloodstone
Judas Priest;Bloodstone (Live)
Judas Priest;Bloodsuckers
Judas Priest;Brain Dead
Judas Priest;Breaking The Law
Judas Priest;Breaking The Law (Live)
Judas Priest;Bring It On
Judas Priest;Bullet Train
Judas Priest;Burn In Hell
Judas Priest;Burnin' Up
Judas Priest;Calm Before The Storm
Judas Priest;Cathedral Spires
Judas Priest;Cheater
Judas Priest;Children Of The Sun
Judas Priest;Close To You
Judas Priest;Cold Blooded
Judas Priest;Come And Get It
Judas Priest;Conquest
Judas Priest;Creatures
Judas Priest;Crossfire
Judas Priest;Cyberface
Judas Priest;Dead Meat
Judas Priest;Deal With The Devil
Judas Priest;Death
Judas Priest;Death Row
Judas Priest;Decapitate
Judas Priest;Deceiver
Judas Priest;Defenders Of The Faith
Judas Priest;Delivering The Goods
Judas Priest;Demonizer
Judas Priest;Desert Plains
Judas Priest;Desert Plains (Live)
Judas Priest;Devil Digger
Judas Priest;Devil's Child
Judas Priest;Diamonds And Rust
Judas Priest;Diamonds And Rust (Live)
Judas Priest;Dissident Aggressor
Judas Priest;Don't Go
Judas Priest;Down In Flames
Judas Priest;Dragonaut
Judas Priest;Dreamer Deceiver
Judas Priest;Dying To Meet You
Judas Priest;Eat Me Alive
Judas Priest;Electric Eye
Judas Priest;Epitaph
Judas Priest;Eulogy
Judas Priest;Evening Star
Judas Priest;Evil Fantasies
Judas Priest;Evil Never Dies
Judas Priest;Exciter
Judas Priest;Exiled
Judas Priest;Feed On Me
Judas Priest;Fever
Judas Priest;Fight For Your Life
Judas Priest;Fire Burns Below
Judas Priest;Firepower
Judas Priest;Flame Thrower
Judas Priest;Freewheel Burning
Judas Priest;Future Of Mankind
Judas Priest;Genocide
Judas Priest;Grinder
Judas Priest;Grinder (Live)
Judas Priest;Halls Of Valhalla
Judas Priest;Hard As Iron
Judas Priest;Heading Out To The Highway
Judas Priest;Heading Out To The Highway (Live)
Judas Priest;Heavy Duty
Judas Priest;Heavy Duty / Defenders Of The Faith (Live)
Judas Priest;Heavy Metal
Judas Priest;Hell & Back
Judas Priest;Hell Bent For Leather
Judas Priest;Hell Is Home
Judas Priest;Hell Patrol
Judas Priest;Hellrider
Judas Priest;Here Come The Tears
Judas Priest;Heroes End
Judas Priest;Hope
Judas Priest;Hot For Love
Judas Priest;Hot Rockin'
Judas Priest;I'm A Rocker
Judas Priest;In Between
Judas Priest;Invader
Judas Priest;Island Of Domination
Judas Priest;Jawbreaker
Judas Priest;Jekyll And Hyde
Judas Priest;Johnny B. Goode
Judas Priest;Judas Rising
Judas Priest;Jugulator
Judas Priest;Killing Machine
Judas Priest;Last Rose Of Summer
Judas Priest;Leather Rebel
Judas Priest;Leather Rebel (Live)
Judas Priest;Let Us Prey / Call For The Priest
Judas Priest;Lightning Strike
Judas Priest;Living After Midnight
Judas Priest;Living Bad Dreams
Judas Priest;Lochness
Judas Priest;Locked In
Judas Priest;Locked In (Live)
Judas Priest;Lone Wolf
Judas Priest;Lost And Found
Judas Priest;Lost Love
Judas Priest;Love Bites
Judas Priest;Love You To Death
Judas Priest;Love Zone
Judas Priest;Machine Man
Judas Priest;March Of The Damned
Judas Priest;Metal Gods
Judas Priest;Metal Meltdown
Judas Priest;Metal Messiah
Judas Priest;Metalizer
Judas Priest;Monsters Of Rock
Judas Priest;Necromancer
Judas Priest;Never Forget
Judas Priest;Never Satisfied
Judas Priest;Never The Heroes
Judas Priest;New Beginnings
Judas Priest;Night Comes Down
Judas Priest;Night Comes Down (Live)
Judas Priest;Night Crawler
Judas Priest;No Surrender
Judas Priest;Nostradamus
Judas Priest;On The Run
Judas Priest;One For The Road
Judas Priest;One On One
Judas Priest;One Shot At Glory
Judas Priest;Out In The Cold
Judas Priest;Pain And Pleasure
Judas Priest;Painkiller
Judas Priest;Parental Guidance
Judas Priest;Peace
Judas Priest;Persecution
Judas Priest;Pestilence And Plague
Judas Priest;Prisoner Of Your Eyes
Judas Priest;Private Property
Judas Priest;Prophecy
Judas Priest;Race With The Devil
Judas Priest;Ram It Down
Judas Priest;Rapid Fire
Judas Priest;Rapid Fire
Judas Priest;Raw Deal
Judas Priest;Reckless
Judas Priest;Red, White And Blue
Judas Priest;Redeemer Of Souls
Judas Priest;Revelations
Judas Priest;Revolution
Judas Priest;Riding On The Wind
Judas Priest;Riding On The Wind (Live)
Judas Priest;Rising From Ruins
Judas Priest;Rock Forever
Judas Priest;Rock Hard Ride Free
Judas Priest;Rock You All Around The World
Judas Priest;Rocka Rolla
Judas Priest;Run Of The Mill
Judas Priest;Running Wild
Judas Priest;Saints In Hell
Judas Priest;Sands Of Time
Judas Priest;Savage
Judas Priest;Screaming For Vengeance
Judas Priest;Sea Of Red
Judas Priest;Secrets Of The Dead
Judas Priest;Shadows In The Flame
Judas Priest;Sinner
Judas Priest;Snakebite
Judas Priest;Solar Angels
Judas Priest;Some Heads Are Gonna Roll
Judas Priest;Spectre
Judas Priest;Stained Class
Judas Priest;Starbreaker
Judas Priest;Steeler
Judas Priest;Subterfuge
Judas Priest;Sword Of Damocles
Judas Priest;Take On The World
Judas Priest;Tears Of Blood
Judas Priest;The Four Horsemen
Judas Priest;The Green Manalishi
Judas Priest;The Green Manalishi (With The Two-Pronged Crown)
Judas Priest;The Rage
Judas Priest;The Ripper
Judas Priest;The Sentinel
Judas Priest;Thunder Road
Judas Priest;Touch Of Evil
Judas Priest;Traitors Gate
Judas Priest;Troubleshooter
Judas Priest;Turbo Lover
Judas Priest;Turn On Your Light
Judas Priest;Turning Circles
Judas Priest;Tyrant
Judas Priest;Tyrant (Live)
Judas Priest;United
Judas Priest;Victim Of Changes
Judas Priest;Victim Of Changes (Live)
Judas Priest;Visions
Judas Priest;War
Judas Priest;What's My Name?
Judas Priest;Wheels Of Fire
Judas Priest;White Heat, Red Hot
Judas Priest;Wild Nights, Hot & Crazy Days
Judas Priest;Wild Nights. Hot And Crazy Days
Judas Priest;Winter
Judas Priest;Winter Retreat
Judas Priest;Worth Fighting For
Judas Priest;You Don't Have To Be Old To Be Wise
Judas Priest;You Say Yes
Judas Priest;You've Got Another Thing Comin'
Judas Priest;You've Got Another Thing Coming
