artist_name;song_title
The Clash;1-2 Crush On You
The Clash;1977
The Clash;48 Hours
The Clash;All The Young Punks (New Boots And Contracts)
The Clash;Are You Red..Y
The Clash;Armagideon Time
The Clash;Atom Tan
The Clash;Bankrobber
The Clash;Brand New Cadillac
The Clash;Broadway
The Clash;Capital Radio (One/Two)
The Clash;Car Jamming
The Clash;Career Opportunities
The Clash;Career Opportunities (Child Version)
The Clash;Charlie Don't Surf
The Clash;Cheapskates
The Clash;Cheat
The Clash;City Of The Dead
The Clash;Clampdown
The Clash;Clash City Rockers
The Clash;Complete Control
The Clash;Cool Confusion
The Clash;Cool Under Heat
The Clash;Corner Soul
The Clash;Death is a Star
The Clash;Death Or Glory
The Clash;Deny
The Clash;Dictator
The Clash;Dirty Punk
The Clash;Drug Stabbing Time
The Clash;English Civil War
The Clash;Every Little Bit Hurts
The Clash;Fingerpoppin'
The Clash;First Night Back In London
The Clash;Four Horsemen
The Clash;Garageland
The Clash;Gates Of The West
The Clash;Ghetto Defendant
The Clash;Groovy Times
The Clash;Guns on the Roof
The Clash;Hate And War
The Clash;Hateful
The Clash;Hitsville U.K.
The Clash;I Fought The Law
The Clash;I'm Not Down
The Clash;I'm So Bored With the U.S.A.
The Clash;Idle In Kangaroo Court
The Clash;If Music Could Talk
The Clash;Inoculated City
The Clash;Ivan Meets G.I. Joe
The Clash;Jail Guitar Doors
The Clash;Janie Jones
The Clash;Jimmy Jazz
The Clash;Julie's in the Drug Squad
The Clash;Junco Partner
The Clash;Junkie Slip
The Clash;Justice Tonight/Kick It Over
The Clash;Kingston Advice
The Clash;Know Your Rights
The Clash;Koka Kola
The Clash;Last Gang in Town
The Clash;Let's Go Crazy
The Clash;Life Is Wild
The Clash;Lightning Strikes (Not Once But Twice)
The Clash;Living In Fame
The Clash;London Calling
The Clash;London's Burning
The Clash;Long Time Jerk
The Clash;Look Here
The Clash;Lose This Skin
The Clash;Lost In The Supermarket
The Clash;Lover's Rock
The Clash;Midnight Log
The Clash;Midnight To Stevens
The Clash;Movers And Shakers
The Clash;Mustapha Dance
The Clash;North And South
The Clash;One Emotion
The Clash;One More Dub
The Clash;One More Time
The Clash;Overpowered by Funk
The Clash;Play To Win
The Clash;Police And Thieves
The Clash;Police On My Back
The Clash;Pressure Drop
The Clash;Protex Blue
The Clash;Radio Clash
The Clash;Rebel Waltz
The Clash;Red Angel Dragnet
The Clash;Remote Control
The Clash;Revolution Rock
The Clash;Robber Dub
The Clash;Rock The Casbah
The Clash;Rudie Can't Fail
The Clash;Safe European Home
The Clash;Sean Flynn
The Clash;Should I Stay Or Should I Go?
The Clash;Silicone On Sapphire
The Clash;Somebody Got Murdered
The Clash;Something About England
The Clash;Spanish Bombs
The Clash;Stay Free
The Clash;Stop The World
The Clash;Straight to Hell
The Clash;The Call Up
The Clash;The Card Cheat
The Clash;The Crooked Beat
The Clash;The Equaliser
The Clash;The Guns of Brixton
The Clash;The Leader
The Clash;The Magnificent Dance
The Clash;The Magnificent Seven
The Clash;The Prisoner
The Clash;The Right Profile
The Clash;The Sound of the Sinners
The Clash;The Street Parade
The Clash;This Is England
The Clash;This Is Radio Clash
The Clash;Three Card Trick
The Clash;Tommy Gun
The Clash;Train In Vain
The Clash;Up In Heaven (Not Only Here)
The Clash;Version City
The Clash;Version Pardner
The Clash;Washington Bullets
The Clash;We Are The Clash
The Clash;What's My Name
The Clash;White Man In Hammersmith Palais
The Clash;White Riot
The Clash;Wrong 'em Boyo
