artist_name;song_title
Anthrax;1000 Points Of Hate
Anthrax;604
Anthrax;A Skeleton In The Closet
Anthrax;A.D.I. Horror Of It All
Anthrax;A.I.R.
Anthrax;Aftershock
Anthrax;All Of Them Thieves
Anthrax;Alpha Male
Anthrax;American Pompeii
Anthrax;Among The Living
Anthrax;Anthem
Anthrax;Anthrax
Anthrax;Antisocial
Anthrax;Anyplace But Here
Anthrax;Armed And Dangerous
Anthrax;Ball Of Confusion
Anthrax;Bare
Anthrax;Be All, End All
Anthrax;Belly Of The Beast
Anthrax;Big Eyes
Anthrax;Big Fat
Anthrax;Black Dahlia
Anthrax;Black Lodge
Anthrax;Black Lodge (Black Strings Mix)
Anthrax;Black Math
Anthrax;Blood
Anthrax;Blood Eagle Wings
Anthrax;Born Again Idiot
Anthrax;Breathing Lightning
Anthrax;Bring The Noise
Anthrax;Burst
Anthrax;C11H17N2O2SNA (Sodium Pentathol)
Anthrax;Cadillac Rock Box
Anthrax;Carry On A Wayward Son
Anthrax;Catharsis
Anthrax;Caught In A Mosh
Anthrax;Caught In A Mosh (Live)
Anthrax;Celebrated Summer
Anthrax;Cowboy Song
Anthrax;Crash
Anthrax;Crawl
Anthrax;Crush
Anthrax;Cupajoe
Anthrax;Death From Above
Anthrax;Deathrider
Anthrax;Defend Avenge
Anthrax;Dethroned Emperor
Anthrax;Discharge
Anthrax;Drop The Ball
Anthrax;Earth On Hell
Anthrax;Efilnikufesin (N.F.L.)
Anthrax;Evil Twin
Anthrax;Exit
Anthrax;Fight 'Em Til You Can't
Anthrax;Finale
Anthrax;For All Kings
Anthrax;Friggin' In The Riggin'
Anthrax;Fueled
Anthrax;Giving The Horns
Anthrax;God Save The Queen
Anthrax;Got The Time
Anthrax;Gridlock
Anthrax;Grunt And Click
Anthrax;Gung-Ho
Anthrax;H8 Red
Anthrax;Harms Way
Anthrax;Hog Tied
Anthrax;Howling Furies
Anthrax;Howling Furies
Anthrax;Hy Pro Glo
Anthrax;Hy Pro Glo (Edit)
Anthrax;Hy Pro Glo (Hy Pro Luxa Mix)
Anthrax;I Am The Law
Anthrax;I Am The Law (Live)
Anthrax;I'm Alive
Anthrax;I'm Eighteen
Anthrax;I'm The Man '91
Anthrax;I'm The Man (Censored Radio Version)
Anthrax;I'm The Man (Edited Version)
Anthrax;Imitation Of Life
Anthrax;In A Zone
Anthrax;In My World
Anthrax;In The End
Anthrax;Indians
Anthrax;Inside Out
Anthrax;Invisible
Anthrax;Jailbreak
Anthrax;Judas Priest
Anthrax;Keep It In The Family
Anthrax;Keep On Runnin'
Anthrax;Killing Box
Anthrax;King Size
Anthrax;London
Anthrax;Lone Justice
Anthrax;Love Her All I Can
Anthrax;Madhouse
Anthrax;Make Me Laugh
Anthrax;Medusa
Anthrax;Metal Thrashing Mad
Anthrax;Metal Thrashing Mad (Live)
Anthrax;Milk (Ode To Billy)
Anthrax;Misery Loves Company
Anthrax;Monster At The End
Anthrax;N.F.B. (Ballabnikufesin)
Anthrax;N.F.L.
Anthrax;Neon Knights
Anthrax;New Noise
Anthrax;Next To You
Anthrax;No Time This Time
Anthrax;Nobody Knows Anything
Anthrax;Nothing
Anthrax;Now It's Dark
Anthrax;One Man Stands
Anthrax;One World
Anthrax;Only
Anthrax;Out Of Sight, Out Of Mind
Anthrax;P&V
Anthrax;Packaged Rebellion
Anthrax;Panic
Anthrax;Panic (Live)
Anthrax;Parasite
Anthrax;Perpetual Motion
Anthrax;Pieces
Anthrax;Poison My Eyes
Anthrax;Potters Field
Anthrax;Potters Field (Hypo Lyxa Hermes Pan Remix)
Anthrax;Protest And Survive
Anthrax;Raise Hell
Anthrax;Random Acts Of Senseless Vilence
Anthrax;Refused To Be Denieded
Anthrax;Remember Tomorrow
Anthrax;Revolution Screams
Anthrax;Riding Shotgun
Anthrax;Room For One More
Anthrax;Room For One More (Live)
Anthrax;S.S.C. / Stand Or Fall
Anthrax;Sabbath Bloody Sabbath
Anthrax;Safe Home
Anthrax;Schism
Anthrax;Sects
Anthrax;Smokin'
Anthrax;Snap / I'd Rather Be Sleeping
Anthrax;Soldiers Of Metal
Anthrax;Soldiers Of Metal
Anthrax;Soror Irrumator
Anthrax;Starting Up A Posse
Anthrax;Stealing From A Thief
Anthrax;Strap It On
Anthrax;Subjugator
Anthrax;Superhero
Anthrax;Suzerain
Anthrax;T.N.T.
Anthrax;Taking The Music Back
Anthrax;Tester
Anthrax;The Bends
Anthrax;The Constant
Anthrax;The Devil You Know
Anthrax;The Enemy
Anthrax;The Giant
Anthrax;Think About An End
Anthrax;This Battle Chose Us
Anthrax;This Is Not An Exit
Anthrax;Time
Anthrax;Toast To The Extras
Anthrax;Vice Of The People
Anthrax;Watchin' You
Anthrax;We've Come For You All
Anthrax;What Doesn't Die
Anthrax;Who Cares Wins
Anthrax;You Gotta Believe
Anthrax;Zero Tolerance
