artist_name;song_title
Madonna;4 Minutes
Madonna;A Cinema In Buenos Aires, 26 July 1952
Madonna;A New Argentina
Madonna;Across The Sky
Madonna;Act Of Contrition
Madonna;Addicted
Madonna;Addicted / The One That Got Away
Madonna;Ain't No Big Deal ('81 And '97 Extended)
Madonna;Ain't No Big Deal ('97 Edit)
Madonna;Amazing
Madonna;American Life
Madonna;American Life (American Dream Remix)
Madonna;American Life (Headcleaner Rock Mix)
Madonna;American Pie
Madonna;And The Money Kept Rolling In (And Out)
Madonna;Angel
Madonna;Angels With Dirty Faces
Madonna;Animal
Madonna;Another Suitcase In Another Hall
Madonna;Arioso
Madonna;Auto-Tune Baby
Madonna;B-Day Song
Madonna;Back In Business
Madonna;Back That Up To The Beat
Madonna;Bad Girl
Madonna;Batuka
Madonna;Be Careful With My Heart
Madonna;Beat Goes On
Madonna;Beautiful Killer
Madonna;Beautiful Scars
Madonna;Beautiful Stranger
Madonna;Bedtime Story
Madonna;Best Friend
Madonna;Best Night
Madonna;Bitch I'm Loca
Madonna;Bitch I'm Madonna
Madonna;Body Shop
Madonna;Borderline
Madonna;Borrowed Time
Madonna;Broken (I'm Sorry)
Madonna;Buenos Aires
Madonna;Burning Up
Madonna;Bye Bye Baby
Madonna;Can't Stop
Madonna;Candy Perfume Girl
Madonna;Candy Shop
Madonna;Causing A Commotion
Madonna;Celebration
Madonna;Celebration (Remix)
Madonna;Charity Concert / The Art Of The Possible
Madonna;Cherish
Madonna;Ciao Bella
Madonna;Come Alive
Madonna;Crave
Madonna;Crazy
Madonna;Crazy For You
Madonna;Crimes Of Passion
Madonna;Cry Baby
Madonna;Cyberraga
Madonna;Dance 2night
Madonna;Dark Ballet
Madonna;Dear Jessie
Madonna;Deeper And Deeper
Madonna;Devil Pray
Madonna;Devil Wouldn't Recognize You
Madonna;Did You Do It?
Madonna;Die Another Day
Madonna;Don't Cry For Me Argentina
Madonna;Don't Cry For Me Argentina (Miami Spanglish Mix)
Madonna;Don't Stop
Madonna;Don't Tell Me
Madonna;Don't You Know?
Madonna;Dress You Up
Madonna;Drowned World / Substitute For Love
Madonna;Easy Ride
Madonna;Erotic
Madonna;Erotica
Madonna;Eva And Magaldi / Eva Beware Of The City
Madonna;Eva's Final Broadcast
Madonna;Everybody
Madonna;Everybody ('97 And '81)
Madonna;Express Yourself
Madonna;Extreme Occident
Madonna;Falling Free
Madonna;Faz Gostoso
Madonna;Fever
